x	y	category	mutation_count
90	155	1	9034
90	157	1	5787
90	158	1	5985
90	162	1	7041
90	165	1	5358
90	171	1	6257
90	175	1	9753
90	186	1	9780
91	36	1	5750
91	37	1	6930
91	40	1	5688
91	44	1	7829
91	46	1	7754
91	47	1	8797
91	52	1	6427
91	53	1	6787
91	58	1	5914
91	60	1	8230
91	61	1	6728
91	66	1	7067
91	68	1	6693
91	69	1	9807
91	70	1	10782
91	72	1	7403
91	74	1	4365
91	76	1	6369
91	77	1	5969
91	82	1	6836
91	85	1	7160
91	86	1	6528
91	89	1	8510
91	91	1	8724
91	95	1	7913
91	97	1	4528
91	98	1	6808
91	108	1	5342
91	112	1	5882
91	113	1	7192
91	114	1	7026
91	116	1	5155
91	119	1	6728
91	120	1	8146
91	122	1	5698
91	124	1	6336
91	126	1	5710
91	127	1	5659
91	131	1	5990
91	133	1	4830
91	137	1	5353
91	138	1	8969
91	139	1	7810
91	140	1	6374
91	141	1	4815
91	142	1	5958
91	145	1	8719
91	150	1	7317
91	151	1	7235
91	153	1	6955
91	155	1	8683
91	158	1	7157
91	159	1	6493
91	164	1	8710
91	165	1	5429
91	172	1	6942
91	174	1	7072
91	181	1	6213
92	21	1	6110
92	24	1	5859
92	26	1	5966
92	44	1	8476
92	45	1	5706
92	46	1	5878
92	48	1	4653
92	51	1	6319
92	58	1	5312
92	63	1	4336
92	64	1	6054
92	65	1	5985
92	67	1	5711
92	68	1	4515
92	69	1	5247
92	77	1	6291
92	79	1	4796
92	84	1	5906
92	87	1	5084
92	88	1	5487
92	89	1	6573
92	90	1	5584
92	91	1	5776
92	92	1	6017
92	93	1	5436
92	95	1	8492
92	96	1	5363
92	98	1	4623
92	103	1	5061
92	105	1	6162
92	107	1	7671
92	108	1	5479
92	110	1	5489
92	112	1	9292
92	113	1	5678
92	114	1	6609
92	117	1	8152
92	118	1	8336
92	121	1	7694
92	123	1	8207
92	124	1	5958
92	128	1	4794
92	133	1	7447
92	134	1	6840
92	135	1	7408
92	141	1	6566
92	142	1	4970
92	145	1	7492
92	146	1	4989
92	147	1	5220
92	152	1	6938
92	153	1	8907
92	157	1	6250
92	159	1	9543
92	160	1	5584
92	166	1	6916
92	174	1	6529
92	178	1	7211
92	179	1	6771
92	185	1	6924
93	34	1	6983
93	36	1	7329
93	40	1	4678
93	41	1	7472
93	43	1	6603
93	49	1	7041
93	52	1	5634
93	53	1	6126
93	54	1	5418
93	59	1	6352
93	61	1	8128
93	62	1	5466
93	64	1	8665
93	65	1	9688
93	69	1	6846
93	72	1	8851
93	73	1	6521
93	79	1	6245
93	80	1	7688
93	81	1	7518
93	82	1	6655
93	83	1	6454
93	85	1	8833
93	88	1	7984
93	90	1	8458
93	91	1	6477
93	92	1	9056
93	93	1	6016
93	94	1	5710
93	97	1	6927
93	99	1	6470
93	100	1	7516
93	101	1	4520
93	108	1	10017
93	109	1	5095
93	111	1	8058
93	113	1	4944
93	115	1	6281
93	116	1	7949
93	117	1	6778
93	119	1	7043
93	120	1	7597
93	123	1	7357
93	125	1	5862
93	127	1	7052
93	128	1	7644
93	130	1	7182
93	132	1	5221
93	135	1	5294
93	136	1	4870
93	137	1	5776
93	138	1	5850
93	139	1	5692
93	140	1	5652
93	144	1	6534
93	146	1	6658
93	147	1	4366
93	149	1	6465
93	151	1	7379
93	155	1	5886
93	160	1	4832
93	163	1	6400
93	164	1	7363
93	189	1	6308
94	22	1	5823
94	24	1	9386
94	27	1	7082
94	32	1	6812
94	38	1	6717
94	51	1	5121
94	58	1	9992
94	59	1	8057
94	60	1	6767
94	62	1	6971
94	63	1	6127
94	64	1	6269
94	71	1	8348
94	72	1	7689
94	74	1	5853
94	76	1	5644
94	77	1	6070
94	78	1	7014
94	80	1	3157
94	85	1	7070
94	88	1	7912
94	89	1	7633
94	90	1	8997
94	92	1	6330
94	93	1	5855
94	94	1	4897
94	96	1	6627
94	97	1	9327
94	99	1	7910
94	100	1	8852
94	102	1	9823
94	103	1	5557
94	104	1	7781
94	107	1	6794
94	110	1	7236
94	112	1	8612
94	116	1	5142
94	117	1	7039
94	118	1	7188
94	119	1	6023
94	120	1	7332
94	121	1	8188
94	124	1	4494
94	126	1	7976
94	128	1	8680
94	130	1	7431
94	131	1	5723
94	133	1	4045
94	134	1	5461
94	135	1	4609
94	137	1	7143
94	138	1	7599
94	139	1	9279
94	140	1	5399
94	142	1	8624
94	144	1	5931
94	146	1	4348
94	148	1	6827
94	150	1	7273
94	152	1	5350
94	158	1	6827
94	162	1	7741
94	163	1	6068
94	165	1	6941
94	176	1	6982
94	177	1	7584
95	18	1	5277
95	20	1	7413
95	26	1	6550
95	32	1	3657
95	33	1	6262
95	37	1	4948
95	43	1	6271
95	45	1	7568
95	49	1	4336
95	50	1	6274
95	54	1	8040
95	55	1	6493
95	62	1	6361
95	63	1	7519
95	64	1	7368
95	65	1	5631
95	68	1	4675
95	71	1	6125
95	73	1	5620
95	76	1	5337
95	80	1	5675
95	83	1	5822
95	84	1	7954
95	85	1	6443
95	87	1	5474
95	90	1	6937
95	91	1	6027
95	92	1	6898
95	93	1	5922
95	94	1	5496
95	97	1	6236
95	98	1	6343
95	101	1	5676
95	102	1	6492
95	103	1	7993
95	104	1	6424
95	105	1	6035
95	106	1	9522
95	107	1	7469
95	108	1	7245
95	110	1	5868
95	114	1	7619
95	115	1	8868
95	119	1	6121
95	120	1	6241
95	122	1	3486
95	125	1	5476
95	127	1	6141
95	128	1	9791
95	129	1	7869
95	133	1	9048
95	134	1	7799
95	137	1	6643
95	139	1	4466
95	140	1	7611
95	141	1	5504
95	143	1	5970
95	145	1	6378
95	150	1	9225
95	151	1	5872
95	152	1	6822
95	154	1	5309
95	160	1	5406
95	164	1	6727
95	166	1	7495
95	171	1	8675
95	174	1	6877
95	178	1	5660
95	180	1	6147
96	25	1	6211
96	34	1	6689
96	37	1	7374
96	39	1	6525
96	40	1	9346
96	41	1	5973
96	49	1	6160
96	50	1	10166
96	55	1	7212
96	58	1	7831
96	60	1	7739
96	61	1	3640
96	62	1	7017
96	64	1	7164
96	65	1	6203
96	66	1	6644
96	69	1	6984
96	70	1	5970
96	75	1	6515
96	76	1	5251
96	78	1	6723
96	79	1	6552
96	80	1	6951
96	81	1	7081
96	82	1	6141
96	83	1	7241
96	84	1	4749
96	86	1	5919
96	88	1	7495
96	89	1	7182
96	91	1	7634
96	92	1	7363
96	93	1	3040
96	96	1	7733
96	97	1	4465
96	99	1	5107
96	104	1	9106
96	106	1	5454
96	108	1	7495
96	109	1	8221
96	111	1	4609
96	112	1	7203
96	117	1	7304
96	119	1	5014
96	120	1	8469
96	121	1	7234
96	122	1	6260
96	127	1	8626
96	128	1	6295
96	129	1	5263
96	130	1	7857
96	131	1	6653
96	132	1	8870
96	133	1	6464
96	134	1	5643
96	136	1	5462
96	137	1	4250
96	138	1	5741
96	140	1	6646
96	142	1	4254
96	144	1	7620
96	145	1	7763
96	146	1	5752
96	154	1	5709
96	155	1	5858
96	156	1	6595
96	161	1	4936
96	162	1	6166
96	171	1	6055
96	175	1	5676
97	17	1	8213
97	25	1	5850
97	27	1	6711
97	28	1	6137
97	34	1	5556
97	36	1	7971
97	41	1	6608
97	44	1	6508
97	45	1	6406
97	46	1	5784
97	47	1	7342
97	48	1	6713
97	49	1	5075
97	50	1	5043
97	53	1	6838
97	59	1	6257
97	60	1	4750
97	62	1	7458
97	63	1	6640
97	66	1	6424
97	67	1	5907
97	70	1	4609
97	72	1	5959
97	74	1	6403
97	76	1	5830
97	79	1	6196
97	85	1	7511
97	86	1	5403
97	87	1	6575
97	90	1	4459
97	92	1	6764
97	96	1	6332
97	97	1	6339
97	98	1	6010
97	100	1	6913
97	102	1	8886
97	103	1	5300
97	105	1	4700
97	106	1	8260
97	108	1	6425
97	109	1	7547
97	114	1	5473
97	115	1	5387
97	116	1	5806
97	119	1	7474
97	120	1	7061
97	121	1	5600
97	125	1	8202
97	130	1	6262
97	135	1	8190
97	136	1	6159
97	146	1	6526
97	147	1	8126
97	148	1	4978
97	153	1	4827
97	154	1	8059
97	155	1	6503
97	156	1	7054
97	160	1	7581
97	162	1	7233
97	165	1	7767
97	169	1	7436
97	174	1	6641
97	176	1	6533
97	180	1	6506
97	182	1	5834
97	185	1	5623
97	190	1	6712
97	194	1	5227
98	4	1	5919
98	19	1	4938
98	21	1	6556
98	37	1	5559
98	38	1	5634
98	43	1	5708
98	47	1	6687
98	49	1	4944
98	52	1	6997
98	56	1	9065
98	63	1	5903
98	65	1	7279
98	66	1	4330
98	67	1	7117
98	70	1	10069
98	73	1	5186
98	74	1	8465
98	76	1	6969
98	78	1	5745
98	80	1	6080
98	81	1	6138
98	82	1	6394
98	83	1	7169
98	85	1	5883
98	87	1	7207
98	88	1	8055
98	89	1	6013
98	97	1	7221
98	99	1	6582
98	100	1	5295
98	101	1	7127
98	102	1	7709
98	105	1	6712
98	106	1	7344
98	107	1	7653
98	108	1	5097
98	111	1	5263
98	112	1	5130
98	113	1	7530
98	114	1	6358
98	116	1	6845
98	119	1	6705
98	120	1	5991
98	121	1	8033
98	122	1	8893
98	126	1	10809
98	129	1	8886
98	130	1	5136
98	131	1	7323
98	132	1	6049
98	133	1	6617
98	135	1	7590
98	137	1	7180
98	138	1	7644
98	141	1	5299
98	144	1	5488
98	146	1	5782
98	147	1	6982
98	148	1	6166
98	149	1	7617
98	150	1	6560
98	154	1	5944
98	155	1	9023
98	156	1	5449
98	157	1	6526
98	163	1	6717
98	165	1	6858
98	169	1	5439
98	177	1	4263
98	182	1	9141
98	186	1	6279
99	22	1	7138
99	26	1	9217
99	29	1	8674
99	33	1	4423
99	37	1	6045
99	39	1	5950
99	40	1	7829
99	46	1	7028
99	49	1	6806
99	50	1	6078
99	54	1	5827
99	56	1	5849
99	63	1	5408
99	65	1	7598
99	66	1	4326
99	69	1	7485
99	71	1	9398
99	73	1	5766
99	74	1	4965
99	75	1	8640
99	76	1	7205
99	78	1	5682
99	79	1	6970
99	81	1	6124
99	82	1	6898
99	83	1	4754
99	85	1	6803
99	86	1	8786
99	87	1	5339
99	89	1	5614
99	90	1	9365
99	92	1	5903
99	93	1	6885
99	94	1	10139
99	98	1	8031
99	101	1	8675
99	102	1	4999
99	104	1	5907
99	105	1	7505
99	106	1	7622
99	108	1	5878
99	109	1	4857
99	111	1	7123
99	113	1	6860
99	114	1	6661
99	115	1	6845
99	117	1	4850
99	122	1	6410
99	123	1	8181
99	126	1	6773
99	127	1	7633
99	129	1	8948
99	134	1	7270
99	139	1	7128
99	140	1	7140
99	143	1	7729
99	145	1	5606
99	146	1	7358
99	148	1	8732
99	150	1	7741
99	151	1	6035
99	157	1	5767
99	158	1	6773
99	162	1	4925
99	164	1	5938
99	169	1	5721
99	178	1	7365
99	191	1	7521
99	196	1	7388
100	22	1	7746
100	38	1	6603
100	44	1	8316
100	49	1	7829
100	51	1	5744
100	53	1	5622
100	55	1	4450
100	61	1	6303
100	62	1	7969
100	65	1	6861
100	67	1	6285
100	69	1	8196
100	72	1	5817
100	73	1	4125
100	78	1	7625
100	79	1	4766
100	80	1	5539
100	81	1	4886
100	83	1	5110
100	84	1	7370
100	85	1	5626
100	87	1	6403
100	89	1	5330
100	92	1	5724
100	93	1	6988
100	97	1	4796
100	101	1	5753
100	104	1	6307
100	111	1	5793
100	114	1	6918
100	115	1	7688
100	116	1	5824
100	118	1	4059
100	119	1	7485
100	120	1	6044
100	124	1	6234
100	125	1	5740
100	127	1	7048
100	129	1	7221
100	130	1	6027
100	131	1	6388
100	136	1	6395
100	137	1	7117
100	140	1	6088
100	141	1	6285
100	142	1	7025
100	143	1	9817
100	145	1	5144
100	149	1	5319
100	155	1	7379
100	156	1	5392
100	159	1	5405
100	166	1	8719
100	168	1	7084
100	174	1	8772
100	176	1	5711
100	181	1	7353
100	183	1	8371
101	25	1	5569
101	33	1	4850
101	37	1	6610
101	42	1	5908
101	43	1	4016
101	45	1	6381
101	47	1	4394
101	48	1	6144
101	50	1	9292
101	51	1	6815
101	52	1	8437
101	55	1	5495
101	59	1	7893
101	61	1	5590
101	62	1	5907
101	63	1	5215
101	64	1	8229
101	66	1	8762
101	67	1	3906
101	68	1	5302
101	71	1	5466
101	72	1	6083
101	73	1	6258
101	74	1	6456
101	75	1	6763
101	77	1	4899
101	80	1	6560
101	82	1	7830
101	83	1	7877
101	85	1	9575
101	87	1	8370
101	90	1	8003
101	93	1	6374
101	96	1	6817
101	97	1	5076
101	98	1	8222
101	100	1	5675
101	101	1	6827
101	104	1	7579
101	106	1	7520
101	107	1	7485
101	108	1	5782
101	109	1	4700
101	110	1	6368
101	114	1	5635
101	115	1	6204
101	116	1	3936
101	118	1	7826
101	119	1	7625
101	120	1	5458
101	121	1	7831
101	122	1	3678
101	123	1	5544
101	124	1	6523
101	126	1	8199
101	131	1	6852
101	139	1	7518
101	140	1	5146
101	142	1	5189
101	143	1	5760
101	145	1	5552
101	146	1	6031
101	147	1	7314
101	148	1	3783
101	158	1	6621
101	162	1	6339
101	164	1	6691
101	169	1	5515
101	171	1	8397
101	172	1	8305
101	174	1	5359
101	178	1	5896
101	179	1	5401
101	193	1	8731
102	17	1	6256
102	22	1	5484
102	26	1	6878
102	28	1	4357
102	30	1	5503
102	38	1	5001
102	39	1	6300
102	40	1	6574
102	46	1	9014
102	48	1	7122
102	50	1	7601
102	54	1	8970
102	55	1	7955
102	56	1	7282
102	59	1	6370
102	62	1	4126
102	65	1	6274
102	66	1	7828
102	69	1	5661
102	70	1	8521
102	73	1	5363
102	75	1	5794
102	76	1	5535
102	78	1	5572
102	79	1	6334
102	80	1	7534
102	81	1	6428
102	85	1	5069
102	86	1	3525
102	89	1	6239
102	90	1	7374
102	91	1	5635
102	94	1	7970
102	96	1	5820
102	97	1	7337
102	98	1	7988
102	99	1	5677
102	100	1	7307
102	101	1	6898
102	102	1	4849
102	104	1	7090
102	106	1	7674
102	107	1	8016
102	108	1	5895
102	109	1	4461
102	111	1	7347
102	116	1	5010
102	119	1	6339
102	120	1	5266
102	121	1	6815
102	124	1	6564
102	125	1	6496
102	127	1	4321
102	128	1	6444
102	132	1	5402
102	133	1	4243
102	134	1	8657
102	137	1	6184
102	140	1	7406
102	144	1	9372
102	147	1	7455
102	148	1	9592
102	149	1	7779
102	150	1	5574
102	154	1	5014
102	155	1	5497
102	156	1	7739
102	158	1	5168
102	160	1	3998
102	161	1	6150
102	163	1	5961
102	168	1	5574
102	169	1	5457
102	171	1	3210
102	173	1	6645
102	178	1	6649
102	187	1	6747
103	2	1	7103
103	24	1	7294
103	32	1	3344
103	33	1	7335
103	38	1	5632
103	44	1	5059
103	45	1	7417
103	46	1	5604
103	48	1	4952
103	49	1	5422
103	54	1	5412
103	55	1	5795
103	57	1	3757
103	58	1	7042
103	61	1	4597
103	62	1	8508
103	66	1	6240
103	67	1	5459
103	69	1	6137
103	70	1	7235
103	72	1	6476
103	73	1	5132
103	79	1	5195
103	81	1	7044
103	82	1	6138
103	85	1	8431
103	87	1	7312
103	88	1	6836
103	90	1	4734
103	95	1	6277
103	97	1	4532
103	98	1	5949
103	100	1	5551
103	103	1	5075
103	104	1	8794
103	105	1	6343
103	106	1	6274
103	107	1	6015
103	110	1	6640
103	111	1	7895
103	112	1	6600
103	114	1	6217
103	118	1	5368
103	119	1	5078
103	120	1	6358
103	122	1	7024
103	127	1	5077
103	129	1	8722
103	130	1	5731
103	132	1	8676
103	134	1	5554
103	137	1	6777
103	138	1	6266
103	140	1	7364
103	141	1	7608
103	142	1	5836
103	147	1	6868
103	151	1	6212
103	153	1	6050
103	154	1	8047
103	158	1	10092
103	159	1	6261
103	160	1	9151
103	166	1	9932
103	167	1	5514
103	168	1	8867
103	171	1	7045
103	172	1	5919
103	177	1	6387
103	184	1	9742
104	18	1	9289
104	23	1	5131
104	24	1	5564
104	26	1	6136
104	34	1	6311
104	37	1	8537
104	38	1	7090
104	39	1	7282
104	46	1	6257
104	47	1	6645
104	48	1	5031
104	57	1	6698
104	58	1	8375
104	60	1	7598
104	61	1	5197
104	64	1	7613
104	65	1	10371
104	66	1	5899
104	67	1	6890
104	72	1	5795
104	74	1	6415
104	75	1	4889
104	77	1	8006
104	78	1	8898
104	82	1	5579
104	84	1	5906
104	85	1	6804
104	86	1	7614
104	87	1	5298
104	89	1	7345
104	93	1	7088
104	95	1	7041
104	96	1	6567
104	97	1	5281
104	99	1	5708
104	100	1	5211
104	102	1	9209
104	105	1	6966
104	106	1	8640
104	108	1	6953
104	113	1	5472
104	115	1	5658
104	118	1	7017
104	120	1	6307
104	122	1	5559
104	123	1	6627
104	125	1	6254
104	129	1	7144
104	130	1	7380
104	131	1	7796
104	133	1	7209
104	134	1	8039
104	135	1	7547
104	137	1	7586
104	141	1	7263
104	146	1	7843
104	147	1	7049
104	151	1	6318
104	153	1	6484
104	154	1	5923
104	155	1	4903
104	162	1	7906
104	165	1	5670
104	166	1	6565
104	175	1	4990
104	184	1	6215
104	189	1	6073
105	10	1	4967
105	21	1	5567
105	26	1	5740
105	28	1	4072
105	33	1	10459
105	34	1	7430
105	36	1	6037
105	39	1	7033
105	40	1	7134
105	41	1	6552
105	46	1	8126
105	47	1	7233
105	50	1	8135
105	51	1	6336
105	57	1	7931
105	60	1	7375
105	62	1	7854
105	63	1	5233
105	64	1	6887
105	65	1	4935
105	66	1	5581
105	68	1	7248
105	69	1	6622
105	73	1	6376
105	74	1	6964
105	75	1	7998
105	77	1	7937
105	78	1	6248
105	79	1	6107
105	82	1	6095
105	84	1	6033
105	88	1	6154
105	90	1	7273
105	94	1	5181
105	95	1	6385
105	97	1	6689
105	99	1	5671
105	101	1	5529
105	104	1	5208
105	109	1	4414
105	110	1	7158
105	111	1	9253
105	116	1	6783
105	117	1	8970
105	118	1	8180
105	119	1	9329
105	121	1	6785
105	122	1	5080
105	125	1	6401
105	126	1	5724
105	129	1	5741
105	130	1	7441
105	131	1	5430
105	135	1	10316
105	136	1	5867
105	140	1	5903
105	141	1	9668
105	142	1	6724
105	143	1	5986
105	147	1	6400
105	150	1	6792
105	151	1	3936
105	154	1	4725
105	155	1	6639
105	156	1	5523
105	160	1	4697
105	161	1	6669
105	164	1	7651
105	165	1	9572
105	166	1	5743
105	167	1	6842
105	171	1	8618
105	175	1	6361
105	192	1	8309
106	14	1	7017
106	20	1	6663
106	27	1	7351
106	29	1	4822
106	38	1	7602
106	40	1	8146
106	43	1	7637
106	47	1	8071
106	50	1	5540
106	53	1	5197
106	56	1	6956
106	59	1	6003
106	61	1	5664
106	62	1	5910
106	63	1	5415
106	67	1	6872
106	68	1	8212
106	71	1	5537
106	73	1	5986
106	78	1	7270
106	79	1	5057
106	82	1	8162
106	85	1	6267
106	88	1	6384
106	89	1	6604
106	94	1	6819
106	99	1	7888
106	100	1	4908
106	101	1	5490
106	102	1	5789
106	104	1	7254
106	105	1	5794
106	107	1	8311
106	112	1	8359
106	114	1	7989
106	118	1	8228
106	119	1	8087
106	120	1	7030
106	121	1	5451
106	127	1	6292
106	129	1	8162
106	130	1	6388
106	133	1	5129
106	134	1	6982
106	139	1	7892
106	140	1	8366
106	149	1	6906
106	153	1	7064
106	154	1	7157
106	155	1	6310
106	157	1	8634
106	159	1	4995
106	160	1	6740
106	163	1	6654
106	164	1	5327
106	165	1	7255
106	167	1	7419
106	168	1	9234
106	172	1	6845
106	174	1	5576
106	198	1	6664
107	18	1	6988
107	27	1	5184
107	32	1	8903
107	33	1	9374
107	35	1	4655
107	45	1	6416
107	46	1	7548
107	49	1	5994
107	51	1	5845
107	53	1	6898
107	59	1	7189
107	60	1	6975
107	64	1	3928
107	65	1	5385
107	68	1	6690
107	72	1	5817
107	73	1	6364
107	77	1	7491
107	78	1	7563
107	80	1	4505
107	82	1	6342
107	85	1	9601
107	89	1	7026
107	94	1	7738
107	95	1	6437
107	97	1	5917
107	99	1	7832
107	100	1	4707
107	102	1	6478
107	104	1	9659
107	106	1	4645
107	107	1	6397
107	108	1	8578
107	110	1	6409
107	111	1	5759
107	113	1	3515
107	116	1	5065
107	117	1	5821
107	121	1	6096
107	123	1	10193
107	127	1	4156
107	128	1	8009
107	129	1	6114
107	131	1	6085
107	133	1	8810
107	143	1	4794
107	144	1	7093
107	146	1	5663
107	148	1	7515
107	149	1	4284
107	156	1	6539
107	157	1	5414
107	160	1	7128
107	161	1	7878
107	162	1	5038
107	165	1	4234
107	167	1	5064
107	176	1	7553
107	184	1	7883
108	22	1	8195
108	25	1	6255
108	26	1	4814
108	30	1	7779
108	33	1	7704
108	36	1	7256
108	45	1	9272
108	46	1	6653
108	51	1	3529
108	53	1	6441
108	57	1	4632
108	59	1	5226
108	60	1	5565
108	61	1	5790
108	63	1	6119
108	65	1	6065
108	70	1	5496
108	73	1	7634
108	74	1	5813
108	75	1	7242
108	79	1	7070
108	81	1	5085
108	83	1	5365
108	90	1	5827
108	91	1	7182
108	92	1	6435
108	93	1	7630
108	94	1	6905
108	95	1	4479
108	96	1	7239
108	97	1	6306
108	99	1	7044
108	102	1	7806
108	105	1	6908
108	108	1	7251
108	109	1	8318
108	110	1	6861
108	111	1	7850
108	115	1	7412
108	116	1	9910
108	117	1	6834
108	118	1	7315
108	120	1	5752
108	121	1	6468
108	122	1	6418
108	127	1	4677
108	129	1	8160
108	131	1	6714
108	132	1	6024
108	134	1	5834
108	137	1	9111
108	138	1	6880
108	139	1	6964
108	140	1	6207
108	141	1	5090
108	147	1	4978
108	152	1	6818
108	167	1	6964
108	171	1	6283
108	172	1	8134
108	190	1	8175
109	23	1	5220
109	24	1	5597
109	26	1	5300
109	28	1	4749
109	31	1	6036
109	38	1	4304
109	40	1	6558
109	41	1	6957
109	45	1	7446
109	46	1	6150
109	50	1	4109
109	51	1	6553
109	54	1	8307
109	57	1	5754
109	58	1	5833
109	59	1	8547
109	60	1	5870
109	63	1	6555
109	65	1	5512
109	66	1	6261
109	67	1	6588
109	74	1	5587
109	75	1	5107
109	76	1	4190
109	79	1	7055
109	80	1	4479
109	81	1	6393
109	83	1	7674
109	85	1	7770
109	87	1	7655
109	88	1	4710
109	90	1	5634
109	94	1	6867
109	95	1	7229
109	96	1	7647
109	97	1	7439
109	98	1	5595
109	101	1	7399
109	106	1	5615
109	108	1	7649
109	110	1	5798
109	114	1	6609
109	115	1	8336
109	118	1	8104
109	120	1	5669
109	121	1	5569
109	123	1	7124
109	129	1	6598
109	131	1	7916
109	133	1	6761
109	134	1	6094
109	136	1	6312
109	138	1	5306
109	140	1	5599
109	141	1	7265
109	143	1	4742
109	144	1	4454
109	147	1	3874
109	148	1	8104
109	149	1	5729
109	150	1	4750
109	151	1	7281
109	154	1	6604
109	156	1	7420
109	157	1	5163
109	159	1	7574
109	162	1	5969
109	165	1	5520
109	171	1	8849
109	177	1	6587
110	8	1	7279
110	29	1	8683
110	37	1	4684
110	38	1	5956
110	40	1	6335
110	43	1	5064
110	45	1	7605
110	47	1	4959
110	52	1	4134
110	53	1	6138
110	54	1	10269
110	57	1	4881
110	58	1	5438
110	60	1	7546
110	61	1	5377
110	64	1	4533
110	67	1	7208
110	68	1	8944
110	70	1	5669
110	71	1	6826
110	75	1	5269
110	82	1	5683
110	84	1	7281
110	86	1	8713
110	88	1	8511
110	89	1	4847
110	90	1	9064
110	91	1	4928
110	92	1	6771
110	93	1	8228
110	95	1	9395
110	96	1	7364
110	97	1	8445
110	98	1	8326
110	99	1	7551
110	100	1	7125
110	101	1	6533
110	102	1	6316
110	104	1	7419
110	105	1	7364
110	107	1	8173
110	110	1	7032
110	112	1	7133
110	113	1	5738
110	115	1	5147
110	121	1	7088
110	122	1	6797
110	123	1	6420
110	124	1	4929
110	125	1	6508
110	126	1	6663
110	128	1	4252
110	129	1	8083
110	130	1	8070
110	131	1	7631
110	132	1	5819
110	133	1	6754
110	134	1	7064
110	143	1	6221
110	144	1	7650
110	145	1	5482
110	146	1	5971
110	151	1	6255
110	157	1	5810
110	161	1	7467
110	167	1	5868
110	168	1	8859
110	192	1	8175
111	26	1	5612
111	39	1	7781
111	42	1	6601
111	43	1	5098
111	44	1	6414
111	48	1	6617
111	49	1	6730
111	52	1	7030
111	53	1	7053
111	54	1	3696
111	57	1	5543
111	59	1	6848
111	61	1	7303
111	62	1	6528
111	63	1	3858
111	65	1	5758
111	66	1	6658
111	67	1	9262
111	69	1	6757
111	70	1	6188
111	73	1	6677
111	76	1	6113
111	77	1	7131
111	78	1	6974
111	80	1	10028
111	82	1	7843
111	87	1	6100
111	88	1	4568
111	89	1	6524
111	97	1	9138
111	98	1	6629
111	99	1	5704
111	106	1	6202
111	109	1	7794
111	111	1	7480
111	113	1	5872
111	115	1	5099
111	116	1	5909
111	117	1	7737
111	118	1	7632
111	120	1	6210
111	124	1	7532
111	127	1	9154
111	130	1	5475
111	132	1	5479
111	133	1	6941
111	134	1	5951
111	135	1	8820
111	136	1	7088
111	138	1	3210
111	140	1	8696
111	143	1	6862
111	145	1	7713
111	146	1	5090
111	148	1	7441
111	149	1	5979
111	151	1	6569
111	154	1	5244
111	155	1	7674
111	158	1	7039
111	159	1	6475
111	161	1	6626
111	162	1	4965
111	163	1	6042
111	164	1	5675
111	165	1	7484
111	173	1	5467
111	176	1	7283
111	179	1	4093
111	180	1	7415
111	182	1	5018
111	183	1	8704
112	5	1	8294
112	14	1	5611
112	21	1	4712
112	38	1	7898
112	40	1	5323
112	43	1	10379
112	45	1	6080
112	46	1	5801
112	48	1	8706
112	50	1	4351
112	52	1	5472
112	61	1	6745
112	63	1	4780
112	64	1	5861
112	65	1	6954
112	66	1	6184
112	67	1	8503
112	68	1	4802
112	71	1	4563
112	72	1	6203
112	75	1	6229
112	76	1	4752
112	77	1	7445
112	78	1	6677
112	81	1	6092
112	85	1	6598
112	86	1	6125
112	89	1	7304
112	90	1	5452
112	91	1	6844
112	92	1	5586
112	93	1	6599
112	94	1	6789
112	95	1	5460
112	96	1	8660
112	98	1	7629
112	99	1	6346
112	101	1	5064
112	103	1	5372
112	104	1	7731
112	105	1	6469
112	107	1	6587
112	108	1	5230
112	110	1	7814
112	111	1	7122
112	117	1	5833
112	120	1	8854
112	122	1	7414
112	123	1	8010
112	124	1	6043
112	125	1	6500
112	127	1	4874
112	129	1	9652
112	135	1	7112
112	139	1	6755
112	140	1	6498
112	141	1	9306
112	142	1	7190
112	143	1	8926
112	144	1	5844
112	146	1	6991
112	148	1	8509
112	149	1	9948
112	150	1	7341
112	152	1	6167
112	155	1	8833
112	156	1	9634
112	159	1	6385
112	160	1	8429
112	167	1	8731
112	168	1	5435
112	169	1	7512
112	175	1	6099
112	177	1	4527
113	23	1	8939
113	25	1	5438
113	39	1	8257
113	40	1	9187
113	47	1	5974
113	48	1	6121
113	49	1	6296
113	50	1	6397
113	51	1	4861
113	52	1	6765
113	53	1	10419
113	56	1	6316
113	57	1	4606
113	59	1	8849
113	60	1	5483
113	62	1	5683
113	65	1	8132
113	66	1	3918
113	68	1	7339
113	69	1	7285
113	72	1	6853
113	79	1	6942
113	80	1	4758
113	82	1	7364
113	85	1	6373
113	86	1	8797
113	87	1	6444
113	93	1	4926
113	98	1	6483
113	100	1	9889
113	101	1	5007
113	102	1	7929
113	103	1	7389
113	105	1	7082
113	106	1	7440
113	108	1	6439
113	110	1	8457
113	113	1	6826
113	114	1	6334
113	120	1	7204
113	121	1	8390
113	122	1	7038
113	125	1	7238
113	126	1	5446
113	128	1	5609
113	130	1	7580
113	133	1	6813
113	136	1	6865
113	137	1	6707
113	138	1	6105
113	140	1	6361
113	141	1	6414
113	144	1	5552
113	146	1	4781
113	150	1	6256
113	153	1	6453
113	164	1	7411
113	165	1	7473
113	168	1	7789
113	182	1	8464
114	21	1	5995
114	22	1	5746
114	28	1	8549
114	31	1	7958
114	36	1	6866
