s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,vaf_cutoff,seed,diameter,genetic_cluster,value_enn,value_lsi,chindex,sackin_value,sackin_p_value,mean_internal,mean_terminal,inter_terminal_ratio,genetic_class_num,sample_num,sackin_value_normalised,smallest_genetic_ratio,cat1,cat2,n_cross_edges,n_cat1,n_cat2,n_samples,silhouette_mean
0,0.3,0,0.5,0.6,16,0,4,200,2,0,1.33,3.798999137,132,NA,40.9375,233.2884615,0.175480175,2,26,-0.631916356,0.346153846,1,2,16,9,17,26,0.185212523
0.4,0.3,1.00E-06,1,0.6,16,0,18,200,2,0,1.33,3.952958172,146,NA,40.625,240.4615385,0.168945937,2,26,-0.093454817,0.423076923,1,2,16,15,11,26,0.182501515
0,0.3,0,0.4,0.6,16,0,42,200,2,0,1.33,3.200180797,131,NA,40.83333333,245.7307692,0.166171023,2,26,-0.670377894,0.384615385,1,2,14,10,16,26,0.14798176
0.6,0.3,1.00E-06,1,0.6,16,0,93,200,2,0,1.4,2.803387195,99,NA,17.35294118,95.39473684,0.181906694,2,19,0.115047002,0.421052632,1,2,14,11,8,19,0.160645088
0,0.3,0,0.6,0.6,16,0,15,200,2,0,1.29,4.239045076,136,NA,50.54166667,227.3653846,0.222292706,2,26,-0.478070202,0.384615385,1,2,15,10,16,26,0.196870521
0.4,0.3,1.00E-06,1,0.6,16,0,178,200,2,0,1.3,2.607812965,92,NA,19.70588235,122.6315789,0.160691745,2,19,-0.253374051,0.210526316,1,2,11,15,4,19,0.217360037
0.6,0.3,1.00E-06,1,0.6,16,0,185,200,2,0,1.42,3.203554528,115,NA,38.29545455,234.0208333,0.163641219,2,24,-0.760249689,0.375,1,2,14,9,15,24,0.164428933
0,0.3,0,0.5,0.6,16,0,55,200,2,0,1.33,2.614755632,137,NA,41.67361111,237.7628205,0.175273876,2,26,-0.439608663,0.346153846,1,2,15,9,17,26,0.106664735
0.6,0.3,1.00E-06,1,0.6,16,0,116,200,2,0,1.45,3.897567882,94,NA,29.97222222,124.225,0.241273675,2,20,-0.495479314,0.3,1,2,15,14,6,20,0.307249425
0,0.3,0,0.5,0.6,16,0,73,200,2,0,1.33,3.606245045,143,NA,54.95652174,238.68,0.230251893,2,25,0.088083644,0.28,1,2,12,7,18,25,0.191533044
0,0.3,0,0,0.6,16,0,81,200,4,0,1.75,1.730303032,124,NA,270.3863636,1277.833333,0.211597519,4,24,-0.385249689,0.083333333,1,2,8,16,2,18,0.151257659
0,0.3,0,0,0.6,16,0,81,200,4,0,1.75,1.730303032,124,NA,270.3863636,1277.833333,0.211597519,4,24,-0.385249689,0.083333333,1,3,9,16,2,18,0.147633608
0,0.3,0,0,0.6,16,0,81,200,4,0,1.75,1.730303032,124,NA,270.3863636,1277.833333,0.211597519,4,24,-0.385249689,0.083333333,1,4,9,16,4,20,0.075599225
0,0.3,0,0,0.6,16,0,81,200,4,0,1.75,1.730303032,124,NA,270.3863636,1277.833333,0.211597519,4,24,-0.385249689,0.083333333,2,4,1,2,4,6,0.260608022
0,0.3,0,0.8,0.6,16,0,40,200,2,0,1.38,5.183647066,149,NA,38.52083333,224.3846154,0.171673237,2,26,0.021929798,0.5,1,2,14,13,13,26,0.238943741
0,0.3,0,0.5,0.6,16,0,85,200,2,0,1.38,3.881279897,119,NA,53.56818182,242.375,0.221013643,2,24,-0.593583022,0.375,1,2,15,9,15,24,0.198308645
0.2,0.3,1.00E-06,1,0.6,16,0,1,200,3,0,1.58,3.8560237,119,NA,49.54545455,225.6666667,0.219551497,3,24,-0.593583022,0.25,1,2,6,9,6,15,0.261180858
0.2,0.3,1.00E-06,1,0.6,16,0,1,200,3,0,1.58,3.8560237,119,NA,49.54545455,225.6666667,0.219551497,3,24,-0.593583022,0.25,1,3,12,9,9,18,0.22399329
0.2,0.3,1.00E-06,1,0.6,16,0,1,200,3,0,1.58,3.8560237,119,NA,49.54545455,225.6666667,0.219551497,3,24,-0.593583022,0.25,2,3,6,6,9,15,0.3122502
0,0.3,0,0.4,0.6,16,0,35,200,2,0,1.42,2.687189469,137,NA,35.56818182,234.1875,0.151879079,2,24,0.156416978,0.25,1,2,15,6,18,24,0.138226496
0.2,0.3,1.00E-06,1,0.6,16,0,54,200,2,0,1.38,3.442107372,139,NA,41.86111111,218.3974359,0.191674005,2,26,-0.362685586,0.384615385,1,2,16,10,16,26,0.155119173
0.2,0.3,1.00E-06,1,0.6,16,0,22,200,2,0,1.38,3.237955863,113,NA,35.52272727,228.6875,0.155333052,2,24,-0.843583022,0.458333333,1,2,14,11,13,24,0.157045104
0,0.3,1.00E-06,1,0.6,16,0,86,200,2,0,1.38,4.170309666,133,NA,44.72727273,233.9166667,0.191210286,2,24,-0.010249689,0.291666667,1,2,15,7,17,24,0.216438801
0,0.3,1.00E-06,1,0.6,16,0,35,200,2,0,1.38,2.747320444,115,NA,32.72727273,233.375,0.140234698,2,24,-0.760249689,0.458333333,1,2,17,11,13,24,0.125097125
0,0.3,0,0,0.6,16,0,89,200,4,0,1.71,1.726188629,116,NA,281.7045455,1219.583333,0.230984253,4,24,-0.718583022,0.083333333,1,3,1,2,4,6,0.268504485
0,0.3,0,0,0.6,16,0,89,200,4,0,1.71,1.726188629,116,NA,281.7045455,1219.583333,0.230984253,4,24,-0.718583022,0.083333333,1,4,8,2,12,14,0.117673229
0,0.3,0,0,0.6,16,0,89,200,4,0,1.71,1.726188629,116,NA,281.7045455,1219.583333,0.230984253,4,24,-0.718583022,0.083333333,2,3,5,6,4,10,0.13076892
0,0.3,0,0,0.6,16,0,89,200,4,0,1.71,1.726188629,116,NA,281.7045455,1219.583333,0.230984253,4,24,-0.718583022,0.083333333,2,4,8,6,12,18,0.075172716
0,0.3,0,0,0.6,16,0,89,200,4,0,1.71,1.726188629,116,NA,281.7045455,1219.583333,0.230984253,4,24,-0.718583022,0.083333333,3,4,4,4,12,16,0.109671856
0.2,0.3,1.00E-06,1,0.6,16,0,66,200,2,0,1.33,6.402189162,120,NA,56.52272727,230.6041667,0.245107138,2,24,-0.551916356,0.416666667,1,2,13,14,10,24,0.316790555
0.4,0.3,1.00E-06,1,0.6,16,0,30,200,3,0,1.55,3.332495947,81,NA,48.28125,219.7777778,0.219682128,3,18,-0.490216156,0.277777778,1,2,7,8,5,13,0.276822384
0.4,0.3,1.00E-06,1,0.6,16,0,30,200,3,0,1.55,3.332495947,81,NA,48.28125,219.7777778,0.219682128,3,18,-0.490216156,0.277777778,1,3,5,8,5,13,0.256993179
0.4,0.3,1.00E-06,1,0.6,16,0,30,200,3,0,1.55,3.332495947,81,NA,48.28125,219.7777778,0.219682128,3,18,-0.490216156,0.277777778,2,3,5,5,5,10,0.321564215
0,0.3,0,0.2,0.6,16,0,8,200,2,0,1.33,2.997027352,114,NA,47.40909091,270.0208333,0.175575678,2,24,-0.801916356,0.416666667,1,2,15,10,14,24,0.144650013
0.6,0.3,1.00E-06,1,0.6,16,0,16,200,2,0,1.25,3.216807998,78,NA,20.53571429,98.09375,0.209347836,2,16,0.113542014,0.125,1,2,5,2,14,16,0.414388024
0.6,0.3,1.00E-06,1,0.6,16,0,32,200,2,0,1.33,3.139511752,147,NA,47.16666667,236.8269231,0.199160915,2,26,-0.054993279,0.384615385,1,2,14,16,10,26,0.157693764
0.4,0.3,1.00E-06,1,0.6,16,0,167,200,2,0,1.35,3.351313376,87,NA,25,137.2894737,0.182096991,2,19,-0.516531946,0.263157895,1,2,13,5,14,19,0.26063458
0,0.3,0,0.8,0.6,16,0,38,200,2,0,1.42,4.158088052,145,NA,47.28787879,230.1111111,0.205500198,2,24,0.489750311,0.458333333,1,2,15,11,13,24,0.206981864
0,0.3,0,0.8,0.6,16,0,72,200,3,0,1.58,3.343295603,133,NA,43.08333333,224.0769231,0.192270283,3,26,-0.593454817,0.192307692,1,2,11,13,5,18,0.210513018
0,0.3,0,0.8,0.6,16,0,72,200,3,0,1.58,3.343295603,133,NA,43.08333333,224.0769231,0.192270283,3,26,-0.593454817,0.192307692,1,3,14,13,8,21,0.178073729
0,0.3,0,0.2,0.6,16,0,85,200,2,0,1.38,6.130143069,126,NA,70.74242424,265.7916667,0.26615742,2,24,-0.301916356,0.333333333,1,2,14,8,16,24,0.315938797
0.4,0.3,1.00E-06,1,0.6,16,0,80,200,2,0,1.35,4.063847431,120,NA,32.7254902,132.4035088,0.247164826,2,19,1.220310159,0.421052632,1,2,12,11,8,19,0.24906938
0.4,0.3,1.00E-06,1,0.6,16,0,2,200,3,0,1.45,2.604061047,96,NA,25.87254902,121.0350877,0.213760733,3,19,-0.042847735,0.315789474,1,2,6,6,7,13,0.199944588
0.4,0.3,1.00E-06,1,0.6,16,0,2,200,3,0,1.45,2.604061047,96,NA,25.87254902,121.0350877,0.213760733,3,19,-0.042847735,0.315789474,1,3,5,6,6,12,0.195846563
0.4,0.3,1.00E-06,1,0.6,16,0,2,200,3,0,1.45,2.604061047,96,NA,25.87254902,121.0350877,0.213760733,3,19,-0.042847735,0.315789474,2,3,8,7,6,13,0.206467963
0.6,0.3,1.00E-06,1,0.6,16,0,96,200,2,0,1.25,5.077534479,128,NA,15.95454545,90.25,0.176781667,2,24,-0.218583022,0.5,1,2,16,12,12,24,0.249353954
0.6,0.3,1.00E-06,1,0.6,16,0,107,200,2,0,1.41,3.134130547,120,NA,17.07894737,85.73809524,0.199199053,2,21,0.423568305,0.333333333,1,2,14,14,7,21,0.179433851
0.4,0.3,1.00E-06,1,0.6,16,0,165,200,2,0,1.33,3.172836374,142,NA,46.35416667,248.0384615,0.186882979,2,26,-0.247300971,0.269230769,1,2,14,7,19,26,0.159545397
0.6,0.3,1.00E-06,1,0.6,16,0,5,200,2,0,1.38,4.72579876,136,NA,48,246.3653846,0.194832566,2,26,-0.478070202,0.5,1,2,14,13,13,26,0.220888708
0,0.3,0,0.6,0.6,16,0,19,200,2,0,1.38,4.118537605,141,NA,54.27272727,223.625,0.242695259,2,24,0.323083644,0.5,1,2,14,12,12,24,0.197691892
0.6,0.3,1.00E-06,1,0.6,16,0,180,200,2,0.16,1.58,3.18764242,135,NA,43.54545455,245.1041667,0.177661013,2,24,0.073083644,0.375,1,2,20,15,9,24,0.166047284
0.4,0.3,1.00E-06,1,0.6,16,0,121,200,2,0,1.38,3.297409696,140,NA,47.3030303,253.4722222,0.186620174,2,24,0.281416978,0.333333333,1,2,16,8,16,24,0.161658423
0,0.3,0,0.4,0.6,16,0,13,200,2,0,1.42,3.827092789,122,NA,46.40909091,230.9166667,0.200977658,2,24,-0.468583022,0.375,1,2,15,9,15,24,0.193509553
0,0.3,1.00E-06,1,0.6,16,0,78,200,3,0,1.5,3.43788093,129,NA,46.76515152,236.7569444,0.197523885,3,24,-0.176916356,0.25,1,2,9,12,6,18,0.217076496
0,0.3,1.00E-06,1,0.6,16,0,78,200,3,0,1.5,3.43788093,129,NA,46.76515152,236.7569444,0.197523885,3,24,-0.176916356,0.25,1,3,6,12,6,18,0.23438476
0,0.3,1.00E-06,1,0.6,16,0,78,200,3,0,1.5,3.43788093,129,NA,46.76515152,236.7569444,0.197523885,3,24,-0.176916356,0.25,2,3,6,6,6,12,0.281471897
0.6,0.3,1.00E-06,1,0.6,16,0,70,200,2,0,1.42,4.158527845,125,NA,44.92424242,240.5694444,0.186741265,2,24,-0.343583022,0.416666667,1,2,17,10,14,24,0.204817652
0,0.3,0,0.2,0.6,16,0,75,200,2,0,1.33,3.255586913,117,NA,49.61363636,258.25,0.192114758,2,24,-0.676916356,0.416666667,1,2,15,14,10,24,0.155962806
0.2,0.3,1.00E-06,1,0.6,16,0,80,200,2,0,1.33,4.40613686,152,NA,48.40277778,227.9358974,0.212352588,2,26,0.137314414,0.5,1,2,15,13,13,26,0.200850912
0,0.3,1.00E-06,1,0.6,16,0,74,200,2,0,1.38,2.977105659,137,NA,37.25,236.3958333,0.157574689,2,24,0.156416978,0.208333333,1,2,13,5,19,24,0.200339516
0.2,0.3,1.00E-06,1,0.6,16,0,8,200,3,0,1.46,3.260571421,131,NA,40.77083333,248.8269231,0.163852178,3,26,-0.670377894,0.230769231,1,2,8,11,6,17,0.210092449
0.2,0.3,1.00E-06,1,0.6,16,0,8,200,3,0,1.46,3.260571421,131,NA,40.77083333,248.8269231,0.163852178,3,26,-0.670377894,0.230769231,1,3,8,11,9,20,0.199454917
0.2,0.3,1.00E-06,1,0.6,16,0,8,200,3,0,1.46,3.260571421,131,NA,40.77083333,248.8269231,0.163852178,3,26,-0.670377894,0.230769231,2,3,7,6,9,15,0.218211614
0,0.3,1.00E-06,1,0.6,16,0,31,200,2,0,1.29,3.639481184,130,NA,49.72222222,230.1794872,0.216015001,2,26,-0.708839432,0.384615385,1,2,15,10,16,26,0.168213726
0.4,0.3,1.00E-06,1,0.6,16,0,190,200,2,0,1.42,3.642892384,134,NA,46.9375,229.2115385,0.204778085,2,26,-0.554993279,0.230769231,1,2,13,6,20,26,0.200509177
0.4,0.3,1.00E-06,1,0.6,16,0,106,200,3,0,1.54,3.023318422,135,NA,37.74305556,227.75,0.165721429,3,26,-0.51653174,0.307692308,1,2,8,8,10,18,0.16407484
0.4,0.3,1.00E-06,1,0.6,16,0,106,200,3,0,1.54,3.023318422,135,NA,37.74305556,227.75,0.165721429,3,26,-0.51653174,0.307692308,1,3,6,8,8,16,0.208788727
0.4,0.3,1.00E-06,1,0.6,16,0,106,200,3,0,1.54,3.023318422,135,NA,37.74305556,227.75,0.165721429,3,26,-0.51653174,0.307692308,2,3,10,10,8,18,0.183271649
0,0.3,0,0,0.6,16,0,32,200,4,0,1.62,1.832170114,119,NA,280.0869565,1239.32,0.226000514,4,25,-0.871916356,0.08,1,4,10,4,15,19,0.096236366
0,0.3,0,0,0.6,16,0,32,200,4,0,1.62,1.832170114,119,NA,280.0869565,1239.32,0.226000514,4,25,-0.871916356,0.08,2,3,3,2,4,6,0.27643758
0,0.3,0,0,0.6,16,0,32,200,4,0,1.62,1.832170114,119,NA,280.0869565,1239.32,0.226000514,4,25,-0.871916356,0.08,2,4,6,2,15,17,0.163180466
0,0.3,0,0,0.6,16,0,32,200,4,0,1.62,1.832170114,119,NA,280.0869565,1239.32,0.226000514,4,25,-0.871916356,0.08,3,4,7,4,15,19,0.091287824
0,0.3,0,0.5,0.6,16,0,34,200,2,0,1.42,3.071214391,141,NA,41.8125,246.2884615,0.169770438,2,26,-0.285762509,0.346153846,1,2,18,17,9,26,0.135236676
0,0.3,0,0.4,0.6,16,0,7,200,2,0,1.29,3.208712594,135,NA,45.41666667,244.0961538,0.186060558,2,26,-0.51653174,0.307692308,1,2,13,8,18,26,0.171116469
0,0.3,1.00E-06,1,0.6,16,0,63,200,3,0,1.54,3.660130922,150,NA,50.9469697,245.7361111,0.207323903,3,24,0.698083644,0.166666667,1,2,5,7,4,11,0.387926937
0,0.3,1.00E-06,1,0.6,16,0,63,200,3,0,1.54,3.660130922,150,NA,50.9469697,245.7361111,0.207323903,3,24,0.698083644,0.166666667,1,3,9,7,13,20,0.220083602
0,0.3,1.00E-06,1,0.6,16,0,63,200,3,0,1.54,3.660130922,150,NA,50.9469697,245.7361111,0.207323903,3,24,0.698083644,0.166666667,2,3,5,4,13,17,0.260777031
0.6,0.3,1.00E-06,1,0.6,16,0,163,200,2,0,1.33,3.634294978,137,NA,16.54545455,97.375,0.169914809,2,24,0.156416978,0.291666667,1,2,15,17,7,24,0.201681418
0,0.3,0,0.2,0.6,16,0,34,200,2,0,1.38,3.723848774,130,NA,50.60416667,274.7115385,0.184208377,2,26,-0.708839432,0.461538462,1,2,16,14,12,26,0.169538533
0,0.3,0,0,0.6,16,0,72,200,4,0,1.75,1.875323886,126,NA,231.6875,1228.038462,0.188664694,4,26,-0.862685586,0.076923077,1,4,9,2,17,19,0.176594372
0,0.3,0,0,0.6,16,0,72,200,4,0,1.75,1.875323886,126,NA,231.6875,1228.038462,0.188664694,4,26,-0.862685586,0.076923077,2,3,1,4,3,7,0.222761925
0,0.3,0,0,0.6,16,0,72,200,4,0,1.75,1.875323886,126,NA,231.6875,1228.038462,0.188664694,4,26,-0.862685586,0.076923077,2,4,11,4,17,21,0.126490032
0,0.3,0,0,0.6,16,0,72,200,4,0,1.75,1.875323886,126,NA,231.6875,1228.038462,0.188664694,4,26,-0.862685586,0.076923077,3,4,10,3,17,20,0.105001219
0.2,0.3,1.00E-06,1,0.6,16,0,86,200,2,0,1.38,3.142983205,128,NA,46.1875,235.8269231,0.19585338,2,26,-0.785762509,0.346153846,1,2,16,9,17,26,0.14676876
0,0.3,1.00E-06,1,0.6,16,0,44,200,2,0,1.29,2.733152174,145,NA,37.56944444,233.6666667,0.160782216,2,26,-0.131916356,0.307692308,1,2,14,8,18,26,0.132665785
0,0.3,0,0.8,0.6,16,0,93,200,2,0,1.38,3.730562532,118,NA,46.18181818,255.625,0.180662369,2,24,-0.635249689,0.458333333,1,2,15,13,11,24,0.185859773
0.2,0.3,1.00E-06,1,0.6,16,0,4,200,3,0,1.5,3.951688864,141,NA,38.58333333,237.0384615,0.162772459,3,26,-0.285762509,0.307692308,1,2,9,8,9,17,0.232519057
0.2,0.3,1.00E-06,1,0.6,16,0,4,200,3,0,1.5,3.951688864,141,NA,38.58333333,237.0384615,0.162772459,3,26,-0.285762509,0.307692308,1,3,8,8,9,17,0.234595445
0.2,0.3,1.00E-06,1,0.6,16,0,4,200,3,0,1.5,3.951688864,141,NA,38.58333333,237.0384615,0.162772459,3,26,-0.285762509,0.307692308,2,3,7,9,9,18,0.275925741
0.2,0.3,1.00E-06,1,0.6,16,0,18,200,2,0,1.33,4.02211465,146,NA,41,240.1538462,0.170723895,2,26,-0.093454817,0.423076923,1,2,16,15,11,26,0.186113909
0.2,0.3,1.00E-06,1,0.6,16,0,62,200,2,0,1.29,4.932214272,140,NA,49.77083333,246.5576923,0.201862829,2,26,-0.324224048,0.384615385,1,2,15,10,16,26,0.236107088
0,0.3,0,0.4,0.6,16,0,30,200,2,0,1.42,2.842510096,173,NA,41.85416667,233.0192308,0.179616792,2,26,0.945006721,0.384615385,1,2,16,10,16,26,0.133260586
0.6,0.3,1.00E-06,1,0.6,16,0,174,200,2,0,1.33,3.490166929,113,NA,20.04761905,111.4782609,0.179834336,2,23,-0.555539544,0.217391304,1,2,13,5,18,23,0.276841338
0.2,0.3,1.00E-06,1,0.6,16,0,51,200,2,0,1.42,4.071146776,160,NA,42.72222222,241.0641026,0.177223493,2,26,0.445006721,0.384615385,1,2,13,10,16,26,0.19268842
0.6,0.3,1.00E-06,1,0.6,16,0,110,200,2,0,1.33,3.09041054,116,NA,47.88636364,256.5208333,0.186676314,2,24,-0.718583022,0.375,1,2,15,9,15,24,0.155247617
0.6,0.3,1.00E-06,1,0.6,16,0,54,200,2,0,1.45,2.718090777,101,NA,14.22222222,88.15,0.161341148,2,20,-0.145479314,0.35,1,2,15,7,13,20,0.158093563
0,0.3,0,0.6,0.6,16,0,95,200,2,0,1.38,3.879058222,133,NA,40.62121212,234.2222222,0.173430223,2,24,-0.010249689,0.291666667,1,2,14,7,17,24,0.214387875
0.2,0.3,1.00E-06,1,0.6,16,0,43,200,2,0,1.5,3.015072282,149,NA,37.82638889,232.6410256,0.162595522,2,26,0.021929798,0.423076923,1,2,20,11,15,26,0.138544323
0.2,0.3,1.00E-06,1,0.6,16,0,20,200,2,0,1.29,3.918074987,135,NA,47.10416667,246.8076923,0.190853722,2,26,-0.51653174,0.307692308,1,2,16,8,18,26,0.194862967
0,0.3,1.00E-06,1,0.6,16,0,80,200,2,0,1.38,3.318427676,134,NA,46.6969697,231.8611111,0.201400612,2,24,0.031416978,0.208333333,1,2,14,5,19,24,0.200791495
0,0.3,0,0.4,0.6,16,0,65,200,2,0,1.38,3.541662162,131,NA,45.51388889,268.9102564,0.169253079,2,26,-0.670377894,0.384615385,1,2,18,16,10,26,0.169372151
0.4,0.3,1.00E-06,1,0.6,16,0,4,200,2,0,1.29,3.605664719,124,NA,40.31818182,231.5416667,0.174129272,2,24,-0.385249689,0.458333333,1,2,16,13,11,24,0.174299309
0.6,0.3,1.00E-06,1,0.6,16,0,117,200,2,0,1.42,3.254196463,134,NA,38.31818182,231.9583333,0.165194245,2,24,0.031416978,0.291666667,1,2,15,7,17,24,0.172866408
0,0.3,0,0.6,0.6,16,0,97,200,2,0,1.38,5.122118361,149,NA,54.13636364,224.8333333,0.240784419,2,24,0.656416978,0.5,1,2,14,12,12,24,0.247888832
0.6,0.3,1.00E-06,1,0.6,16,0,68,200,2,0,1.33,4.937635463,150,NA,45.15972222,235.775641,0.191536844,2,26,0.060391337,0.423076923,1,2,14,15,11,26,0.229755293
0,0.3,0,0.2,0.6,16,0,91,200,2,0,1.38,3.888832524,131,NA,48.54545455,282.375,0.171918387,2,24,-0.093583022,0.291666667,1,2,14,7,17,24,0.203764105
0.6,0.3,1.00E-06,1,0.6,16,0,86,200,2,0,1.25,3.421923333,69,NA,16.16666667,120.9791667,0.133631824,2,16,-0.448957986,0.1875,1,2,8,3,13,16,0.391164651
0,0.3,1.00E-06,1,0.6,16,0,33,200,2,0,1.33,3.92580037,120,NA,47.06818182,241.9375,0.194546864,2,24,-0.551916356,0.375,1,2,15,9,15,24,0.193938263
0.6,0.3,1.00E-06,1,0.6,16,0,80,200,2,0,1.75,2.131101014,111,NA,14.70588235,93.73684211,0.156884764,2,19,0.746625949,0.473684211,1,2,26,10,9,19,0.103846989
0.6,0.3,1.00E-06,1,0.6,16,0,160,200,2,0,1.38,3.61437177,137,NA,42.58333333,231.3076923,0.184098215,2,26,-0.439608663,0.384615385,1,2,18,10,16,26,0.17376419
0,0.3,0,0,0.6,16,0,16,200,2,0,1.38,1.871369643,124,NA,282.4090909,1319.708333,0.213993565,2,24,-0.385249689,0.25,1,2,13,6,18,24,0.083857088
0,0.3,0,0.4,0.6,16,0,53,200,2,0,1.42,3.573278813,117,NA,46.88636364,246.6666667,0.190079853,2,24,-0.676916356,0.5,1,2,15,12,12,24,0.175056187
0.2,0.3,1.00E-06,1,0.6,16,0,82,200,2,0,1.33,4.956473598,129,NA,51.10144928,231.0066667,0.221212011,2,25,-0.471916356,0.28,1,2,12,7,18,25,0.260912821
0.2,0.3,1.00E-06,1,0.6,16,0,6,200,2,0,1.33,3.808877839,135,NA,46.2826087,238.74,0.193861978,2,25,-0.231916356,0.28,1,2,12,7,18,25,0.203496868
0,0.3,0,0.5,0.6,16,0,28,200,3,0,1.5,3.148827742,125,NA,46.10869565,234.98,0.196223915,3,25,-0.631916356,0.32,1,2,7,9,8,17,0.180851837
0,0.3,0,0.5,0.6,16,0,28,200,3,0,1.5,3.148827742,125,NA,46.10869565,234.98,0.196223915,3,25,-0.631916356,0.32,1,3,7,9,8,17,0.209740619
0,0.3,0,0.5,0.6,16,0,28,200,3,0,1.5,3.148827742,125,NA,46.10869565,234.98,0.196223915,3,25,-0.631916356,0.32,2,3,7,8,8,16,0.21632097
0.4,0.3,1.00E-06,1,0.6,16,0,93,200,2,0,1.32,4.347472406,108,NA,40.57894737,237.1904762,0.171081689,2,21,-0.147860267,0.380952381,1,2,14,13,8,21,0.254943595
0,0.3,0,0,0.6,16,0,65,200,4,0,1.79,1.745238169,120,NA,273.8484848,1261.416667,0.217095978,4,24,-0.551916356,0.083333333,1,2,5,2,6,8,0.214237387
0,0.3,0,0,0.6,16,0,65,200,4,0,1.79,1.745238169,120,NA,273.8484848,1261.416667,0.217095978,4,24,-0.551916356,0.083333333,1,3,1,2,6,8,0.225812742
0,0.3,0,0,0.6,16,0,65,200,4,0,1.79,1.745238169,120,NA,273.8484848,1261.416667,0.217095978,4,24,-0.551916356,0.083333333,1,4,3,2,10,12,0.169684072
0,0.3,0,0,0.6,16,0,65,200,4,0,1.79,1.745238169,120,NA,273.8484848,1261.416667,0.217095978,4,24,-0.551916356,0.083333333,2,3,1,6,6,12,0.127944853
0,0.3,0,0,0.6,16,0,65,200,4,0,1.79,1.745238169,120,NA,273.8484848,1261.416667,0.217095978,4,24,-0.551916356,0.083333333,2,4,9,6,10,16,0.077200221
0,0.3,0,0,0.6,16,0,65,200,4,0,1.79,1.745238169,120,NA,273.8484848,1261.416667,0.217095978,4,24,-0.551916356,0.083333333,3,4,11,6,10,16,0.074423573
0,0.3,0,0.4,0.6,16,0,28,200,2,0,1.29,3.444565451,139,NA,44.875,243.4615385,0.184320695,2,26,-0.362685586,0.192307692,1,2,12,5,21,26,0.203803154
0.6,0.3,1.00E-06,1,0.6,16,0,140,200,2,0,1.38,3.071606618,143,NA,34.55072464,242.72,0.142348074,2,25,0.088083644,0.48,1,2,16,13,12,25,0.137430546
0,0.3,0,0,0.6,16,0,87,200,3,0,1.54,1.830431095,121,NA,270.173913,1270.58,0.212638254,3,25,-0.791916356,0.08,1,3,11,2,17,19,0.163154394
0,0.3,0,0,0.6,16,0,87,200,3,0,1.54,1.830431095,121,NA,270.173913,1270.58,0.212638254,3,25,-0.791916356,0.08,2,3,13,6,17,23,0.067445985
0,0.3,0,0.2,0.6,16,0,52,200,2,0,1.29,3.116442103,116,NA,50.22727273,275.4583333,0.182340727,2,24,-0.718583022,0.416666667,1,2,15,10,14,24,0.148454019
0,0.3,0,0,0.6,16,0,94,200,4,0,1.54,1.922381896,136,NA,243.2708333,1223.173077,0.198885046,4,26,-0.478070202,0.076923077,1,2,3,4,2,6,0.259892096
0,0.3,0,0,0.6,16,0,94,200,4,0,1.54,1.922381896,136,NA,243.2708333,1223.173077,0.198885046,4,26,-0.478070202,0.076923077,1,4,7,4,18,22,0.142048486
0,0.3,0,0,0.6,16,0,94,200,4,0,1.54,1.922381896,136,NA,243.2708333,1223.173077,0.198885046,4,26,-0.478070202,0.076923077,2,3,4,2,2,4,0.332450596
0,0.3,0,0,0.6,16,0,94,200,4,0,1.54,1.922381896,136,NA,243.2708333,1223.173077,0.198885046,4,26,-0.478070202,0.076923077,2,4,2,2,18,20,0.208558194
0,0.3,0,0,0.6,16,0,94,200,4,0,1.54,1.922381896,136,NA,243.2708333,1223.173077,0.198885046,4,26,-0.478070202,0.076923077,3,4,5,2,18,20,0.188693344
0,0.3,0,0.6,0.6,16,0,49,200,2,0,1.29,3.18696212,147,NA,39.54166667,245.4230769,0.161116335,2,26,-0.054993279,0.346153846,1,2,16,9,17,26,0.147810359
0,0.3,0,0.8,0.6,16,0,35,200,2,0,1.42,2.561982279,129,NA,37.43181818,225.9791667,0.165642784,2,24,-0.176916356,0.5,1,2,18,12,12,24,0.114097644
0.4,0.3,1.00E-06,1,0.6,16,0,107,200,2,0,1.3,3.023586489,90,NA,28.14705882,129.1052632,0.218016355,2,19,-0.358637209,0.157894737,1,2,8,3,16,19,0.306305367
0.6,0.3,1.00E-06,1,0.6,16,0,30,200,2,0,1.28,5.261711064,77,NA,40.35714286,153.5625,0.262805977,2,16,0.051042014,0.375,1,2,11,6,10,16,0.378452765
0,0.3,0,0.6,0.6,16,0,25,200,2,0,1.38,3.560920373,131,NA,41.02272727,244.75,0.167610735,2,24,-0.093583022,0.333333333,1,2,16,8,16,24,0.184884163
0,0.3,0,0.8,0.6,16,0,44,200,2,0,1.33,3.050266274,118,NA,39.87121212,216.8055556,0.183903092,2,24,-0.635249689,0.375,1,2,15,9,15,24,0.154657617
0.4,0.3,1.00E-06,1,0.6,16,0,159,200,2,0,1.35,2.998171945,102,NA,17.64705882,122.4736842,0.144088577,2,19,0.272941738,0.263157895,1,2,13,5,14,19,0.236429361
0,0.3,0,0.4,0.6,16,0,48,200,2,0,1.33,3.734206019,132,NA,39.23913043,236.2,0.166126716,2,25,-0.351916356,0.32,1,2,14,8,17,25,0.184111758
