sample,mutation_count,min_distance,location,max_distance,s_coef,death_rate,adv_rate,push_prop,mut_rate,sample_diameter,seed
S14,683,26.92582404,edge,276.4796557,0,0.3,0,1,0.6,8,39
S15,618,49.04079934,edge,276.4796557,0,0.3,0,1,0.6,8,39
S16,564,69.07966416,edge,276.4796557,0,0.3,0,1,0.6,8,39
S17,522,74.63243263,center,276.4796557,0,0.3,0,1,0.6,8,39
S18,587,60.03332408,edge,276.4796557,0,0.3,0,1,0.6,8,39
S19,587,37.69615365,edge,276.4796557,0,0.3,0,1,0.6,8,39
S20,608,16.15549442,edge,276.4796557,0,0.3,0,1,0.6,8,39
S21,761,7,edge,276.4796557,0,0.3,0,1,0.6,8,39
S22,667,29.83286778,edge,276.4796557,0,0.3,0,1,0.6,8,39
S23,610,52.81098371,edge,276.4796557,0,0.3,0,1,0.6,8,39
S24,574,75.76938696,center,276.4796557,0,0.3,0,1,0.6,8,39
S25,518,84.53401682,center,276.4796557,0,0.3,0,1,0.6,8,39
S26,546,65.30696747,edge,276.4796557,0,0.3,0,1,0.6,8,39
S27,581,42.3792402,edge,276.4796557,0,0.3,0,1,0.6,8,39
S28,634,19.6468827,edge,276.4796557,0,0.3,0,1,0.6,8,39
S29,657,22.56102835,edge,276.4796557,0,0.3,0,1,0.6,8,39
S30,626,44.40720662,edge,276.4796557,0,0.3,0,1,0.6,8,39
S31,549,58.66856058,edge,276.4796557,0,0.3,0,1,0.6,8,39
S32,512,62.8171951,edge,276.4796557,0,0.3,0,1,0.6,8,39
S33,563,51.89412298,edge,276.4796557,0,0.3,0,1,0.6,8,39
S34,588,32.44996148,edge,276.4796557,0,0.3,0,1,0.6,8,39
S35,626,11.70469991,edge,276.4796557,0,0.3,0,1,0.6,8,39
S36,742,11.66190379,edge,276.4796557,0,0.3,0,1,0.6,8,39
S37,636,26.2488095,edge,276.4796557,0,0.3,0,1,0.6,8,39
S38,638,36.49657518,edge,276.4796557,0,0.3,0,1,0.6,8,39
S39,567,39.62322551,edge,276.4796557,0,0.3,0,1,0.6,8,39
S40,610,30.88689042,edge,276.4796557,0,0.3,0,1,0.6,8,39
S41,618,20.61552813,edge,276.4796557,0,0.3,0,1,0.6,8,39
S42,690,5.830951895,edge,276.4796557,0,0.3,0,1,0.6,8,39
S43,620,13.41640786,edge,276.4796557,0,0.3,0,1,0.6,8,39
S44,639,16.55294536,edge,276.4796557,0,0.3,0,1,0.6,8,39
S45,688,9.486832981,edge,276.4796557,0,0.3,0,1,0.6,8,39
S1,672,2.236067977,edge,280.7222827,0,0.3,0,1,0.6,8,3
S2,646,14.56021978,edge,280.7222827,0,0.3,0,1,0.6,8,3
S3,603,24.51530134,edge,280.7222827,0,0.3,0,1,0.6,8,3
S4,613,26.01922366,edge,280.7222827,0,0.3,0,1,0.6,8,3
S5,634,21.09502311,edge,280.7222827,0,0.3,0,1,0.6,8,3
S6,669,9.848857802,edge,280.7222827,0,0.3,0,1,0.6,8,3
S7,639,17.08800749,edge,280.7222827,0,0.3,0,1,0.6,8,3
S8,590,35.38361203,edge,280.7222827,0,0.3,0,1,0.6,8,3
S9,576,46.81879964,edge,280.7222827,0,0.3,0,1,0.6,8,3
S10,538,50.009999,edge,280.7222827,0,0.3,0,1,0.6,8,3
S11,554,43.26661531,edge,280.7222827,0,0.3,0,1,0.6,8,3
S12,623,29.52964612,edge,280.7222827,0,0.3,0,1,0.6,8,3
S13,686,8.062257748,edge,280.7222827,0,0.3,0,1,0.6,8,3
S14,598,27.07397274,edge,280.7222827,0,0.3,0,1,0.6,8,3
S15,550,49.24428901,edge,280.7222827,0,0.3,0,1,0.6,8,3
S16,544,68.02940541,edge,280.7222827,0,0.3,0,1,0.6,8,3
S17,533,73.97972695,center,280.7222827,0,0.3,0,1,0.6,8,3
S18,548,61.32699243,edge,280.7222827,0,0.3,0,1,0.6,8,3
S19,559,39.2173431,edge,280.7222827,0,0.3,0,1,0.6,8,3
S20,637,17.08800749,edge,280.7222827,0,0.3,0,1,0.6,8,3
S21,698,7.615773106,edge,280.7222827,0,0.3,0,1,0.6,8,3
S22,591,31.144823,edge,280.7222827,0,0.3,0,1,0.6,8,3
S23,516,54.5710546,edge,280.7222827,0,0.3,0,1,0.6,8,3
S24,545,76.85050423,center,280.7222827,0,0.3,0,1,0.6,8,3
S25,520,88.23831367,center,280.7222827,0,0.3,0,1,0.6,8,3
S26,505,67.23094526,edge,280.7222827,0,0.3,0,1,0.6,8,3
S27,526,44.55333882,edge,280.7222827,0,0.3,0,1,0.6,8,3
S28,607,21.1896201,edge,280.7222827,0,0.3,0,1,0.6,8,3
S29,589,23.76972865,edge,280.7222827,0,0.3,0,1,0.6,8,3
S30,582,44.28317965,edge,280.7222827,0,0.3,0,1,0.6,8,3
S31,517,61.74139616,edge,280.7222827,0,0.3,0,1,0.6,8,3
S32,514,65.1459899,edge,280.7222827,0,0.3,0,1,0.6,8,3
S33,501,56.5862174,edge,280.7222827,0,0.3,0,1,0.6,8,3
S34,552,36.40054945,edge,280.7222827,0,0.3,0,1,0.6,8,3
S35,633,14.14213562,edge,280.7222827,0,0.3,0,1,0.6,8,3
S36,606,12.16552506,edge,280.7222827,0,0.3,0,1,0.6,8,3
S37,572,28.60069929,edge,280.7222827,0,0.3,0,1,0.6,8,3
S38,598,39,edge,280.7222827,0,0.3,0,1,0.6,8,3
S39,579,42.10700654,edge,280.7222827,0,0.3,0,1,0.6,8,3
S40,540,34.78505426,edge,280.7222827,0,0.3,0,1,0.6,8,3
S41,591,22.6715681,edge,280.7222827,0,0.3,0,1,0.6,8,3
S42,687,5.385164807,edge,280.7222827,0,0.3,0,1,0.6,8,3
S43,708,8.246211251,edge,280.7222827,0,0.3,0,1,0.6,8,3
S44,660,16.76305461,edge,280.7222827,0,0.3,0,1,0.6,8,3
S45,627,18.24828759,edge,280.7222827,0,0.3,0,1,0.6,8,3
S46,589,12.52996409,edge,280.7222827,0,0.3,0,1,0.6,8,3
S47,662,5,edge,280.7222827,0,0.3,0,1,0.6,8,3
S1,750,4.123105626,edge,278.6036611,0,0.3,0,1,0.6,8,40
S2,722,6.32455532,edge,278.6036611,0,0.3,0,1,0.6,8,40
S3,668,17.80449381,edge,278.6036611,0,0.3,0,1,0.6,8,40
S4,624,26.92582404,edge,278.6036611,0,0.3,0,1,0.6,8,40
S5,593,29.73213749,edge,278.6036611,0,0.3,0,1,0.6,8,40
S6,592,22.84731932,edge,278.6036611,0,0.3,0,1,0.6,8,40
S7,659,13,edge,278.6036611,0,0.3,0,1,0.6,8,40
S8,659,17.88854382,edge,278.6036611,0,0.3,0,1,0.6,8,40
S9,606,37.48332963,edge,278.6036611,0,0.3,0,1,0.6,8,40
S10,572,50.11985634,edge,278.6036611,0,0.3,0,1,0.6,8,40
S11,553,52.95280918,edge,278.6036611,0,0.3,0,1,0.6,8,40
S12,522,44.77722635,edge,278.6036611,0,0.3,0,1,0.6,8,40
S13,546,30.3644529,edge,278.6036611,0,0.3,0,1,0.6,8,40
S14,658,9.486832981,edge,278.6036611,0,0.3,0,1,0.6,8,40
S15,593,26.92582404,edge,278.6036611,0,0.3,0,1,0.6,8,40
S16,548,48.75448697,edge,278.6036611,0,0.3,0,1,0.6,8,40
S17,477,70.80254233,center,278.6036611,0,0.3,0,1,0.6,8,40
S18,475,76.4852927,center,278.6036611,0,0.3,0,1,0.6,8,40
S19,519,62.43396512,edge,278.6036611,0,0.3,0,1,0.6,8,40
S20,591,40.44749683,edge,278.6036611,0,0.3,0,1,0.6,8,40
S21,659,17.08800749,edge,278.6036611,0,0.3,0,1,0.6,8,40
S22,695,7.071067812,edge,278.6036611,0,0.3,0,1,0.6,8,40
S23,588,29.54657341,edge,278.6036611,0,0.3,0,1,0.6,8,40
S24,545,51.86520992,edge,278.6036611,0,0.3,0,1,0.6,8,40
S25,534,74.95331881,center,278.6036611,0,0.3,0,1,0.6,8,40
S26,499,85.90692638,center,278.6036611,0,0.3,0,1,0.6,8,40
S27,516,67.11929678,edge,278.6036611,0,0.3,0,1,0.6,8,40
S28,545,43.56604182,edge,278.6036611,0,0.3,0,1,0.6,8,40
S29,632,20.24845673,edge,278.6036611,0,0.3,0,1,0.6,8,40
S30,639,22.47220505,edge,278.6036611,0,0.3,0,1,0.6,8,40
S31,550,44.68780594,edge,278.6036611,0,0.3,0,1,0.6,8,40
S32,503,58.30951895,edge,278.6036611,0,0.3,0,1,0.6,8,40
S33,516,64.49806199,edge,278.6036611,0,0.3,0,1,0.6,8,40
S34,547,54.20332093,edge,278.6036611,0,0.3,0,1,0.6,8,40
S35,615,35.4682957,edge,278.6036611,0,0.3,0,1,0.6,8,40
S36,622,13.60147051,edge,278.6036611,0,0.3,0,1,0.6,8,40
S37,655,11.18033989,edge,278.6036611,0,0.3,0,1,0.6,8,40
S38,616,26.92582404,edge,278.6036611,0,0.3,0,1,0.6,8,40
S39,550,36.76955262,edge,278.6036611,0,0.3,0,1,0.6,8,40
S40,545,40.79215611,edge,278.6036611,0,0.3,0,1,0.6,8,40
S41,606,32.31098884,edge,278.6036611,0,0.3,0,1,0.6,8,40
S42,661,21.21320344,edge,278.6036611,0,0.3,0,1,0.6,8,40
S43,720,3.605551275,edge,278.6036611,0,0.3,0,1,0.6,8,40
S44,645,5.385164807,edge,278.6036611,0,0.3,0,1,0.6,8,40
S45,615,14.03566885,edge,278.6036611,0,0.3,0,1,0.6,8,40
S46,636,17.2626765,edge,278.6036611,0,0.3,0,1,0.6,8,40
S47,651,12.04159458,edge,278.6036611,0,0.3,0,1,0.6,8,40
S1,677,5.830951895,edge,278.6000718,0,0.3,0,1,0.6,8,41
S2,616,15.8113883,edge,278.6000718,0,0.3,0,1,0.6,8,41
S3,567,26.01922366,edge,278.6000718,0,0.3,0,1,0.6,8,41
S4,577,29.15475947,edge,278.6000718,0,0.3,0,1,0.6,8,41
S5,572,23.02172887,edge,278.6000718,0,0.3,0,1,0.6,8,41
S6,613,12.04159458,edge,278.6000718,0,0.3,0,1,0.6,8,41
S7,615,15.26433752,edge,278.6000718,0,0.3,0,1,0.6,8,41
S8,568,36.05551275,edge,278.6000718,0,0.3,0,1,0.6,8,41
S9,530,48.60041152,edge,278.6000718,0,0.3,0,1,0.6,8,41
S10,537,52.88667129,edge,278.6000718,0,0.3,0,1,0.6,8,41
S11,545,43.829214,edge,278.6000718,0,0.3,0,1,0.6,8,41
S12,591,29.06888371,edge,278.6000718,0,0.3,0,1,0.6,8,41
S13,605,9.055385138,edge,278.6000718,0,0.3,0,1,0.6,8,41
S14,609,26.68332813,edge,278.6000718,0,0.3,0,1,0.6,8,41
S15,533,48.46648326,edge,278.6000718,0,0.3,0,1,0.6,8,41
S16,516,68.8839604,edge,278.6000718,0,0.3,0,1,0.6,8,41
S17,502,75.27283707,center,278.6000718,0,0.3,0,1,0.6,8,41
S18,528,61.40032573,edge,278.6000718,0,0.3,0,1,0.6,8,41
S19,514,38.91015292,edge,278.6000718,0,0.3,0,1,0.6,8,41
S20,613,17.11724277,edge,278.6000718,0,0.3,0,1,0.6,8,41
S21,699,6.403124237,edge,278.6000718,0,0.3,0,1,0.6,8,41
S22,614,28.44292531,edge,278.6000718,0,0.3,0,1,0.6,8,41
S23,530,52.20153254,edge,278.6000718,0,0.3,0,1,0.6,8,41
S24,540,75.02666193,center,278.6000718,0,0.3,0,1,0.6,8,41
S25,482,85.90692638,center,278.6000718,0,0.3,0,1,0.6,8,41
S26,524,65.19202405,edge,278.6000718,0,0.3,0,1,0.6,8,41
S27,534,43.28972164,edge,278.6000718,0,0.3,0,1,0.6,8,41
S28,578,19.6468827,edge,278.6000718,0,0.3,0,1,0.6,8,41
S29,615,22.20360331,edge,278.6000718,0,0.3,0,1,0.6,8,41
S30,572,44.72135955,edge,278.6000718,0,0.3,0,1,0.6,8,41
S31,526,58.46366393,edge,278.6000718,0,0.3,0,1,0.6,8,41
S32,501,64.5368112,edge,278.6000718,0,0.3,0,1,0.6,8,41
S33,530,55.31726674,edge,278.6000718,0,0.3,0,1,0.6,8,41
S34,526,34.43835072,edge,278.6000718,0,0.3,0,1,0.6,8,41
S35,601,11.70469991,edge,278.6000718,0,0.3,0,1,0.6,8,41
S36,614,11.66190379,edge,278.6000718,0,0.3,0,1,0.6,8,41
S37,536,27.85677655,edge,278.6000718,0,0.3,0,1,0.6,8,41
S38,542,35.4682957,edge,278.6000718,0,0.3,0,1,0.6,8,41
S39,545,41,edge,278.6000718,0,0.3,0,1,0.6,8,41
S40,550,32.31098884,edge,278.6000718,0,0.3,0,1,0.6,8,41
S41,590,22.20360331,edge,278.6000718,0,0.3,0,1,0.6,8,41
S42,645,3.605551275,edge,278.6000718,0,0.3,0,1,0.6,8,41
S43,660,7.071067812,edge,278.6000718,0,0.3,0,1,0.6,8,41
S44,649,14.31782106,edge,278.6000718,0,0.3,0,1,0.6,8,41
S45,631,17,edge,278.6000718,0,0.3,0,1,0.6,8,41
S46,629,12.08304597,edge,278.6000718,0,0.3,0,1,0.6,8,41
S1,646,5.385164807,edge,279.3080736,0,0.3,0,1,0.6,8,42
S2,622,16.2788206,edge,279.3080736,0,0.3,0,1,0.6,8,42
S3,574,25.96150997,edge,279.3080736,0,0.3,0,1,0.6,8,42
S4,558,29.06888371,edge,279.3080736,0,0.3,0,1,0.6,8,42
S5,605,22.36067977,edge,279.3080736,0,0.3,0,1,0.6,8,42
S6,620,11.66190379,edge,279.3080736,0,0.3,0,1,0.6,8,42
S7,640,17.72004515,edge,279.3080736,0,0.3,0,1,0.6,8,42
S8,548,37.16180835,edge,279.3080736,0,0.3,0,1,0.6,8,42
S9,557,47.50789408,edge,279.3080736,0,0.3,0,1,0.6,8,42
S10,517,52.63078947,edge,279.3080736,0,0.3,0,1,0.6,8,42
S11,559,42.94182111,edge,279.3080736,0,0.3,0,1,0.6,8,42
S12,578,28.17800561,edge,279.3080736,0,0.3,0,1,0.6,8,42
S13,664,7.615773106,edge,279.3080736,0,0.3,0,1,0.6,8,42
S14,610,27.45906044,edge,279.3080736,0,0.3,0,1,0.6,8,42
S15,580,49.979996,edge,279.3080736,0,0.3,0,1,0.6,8,42
S16,541,69.28924881,edge,279.3080736,0,0.3,0,1,0.6,8,42
S17,536,76.02631123,center,279.3080736,0,0.3,0,1,0.6,8,42
S18,541,61.26989473,edge,279.3080736,0,0.3,0,1,0.6,8,42
S19,574,39.84971769,edge,279.3080736,0,0.3,0,1,0.6,8,42
S20,658,17.49285568,edge,279.3080736,0,0.3,0,1,0.6,8,42
S21,751,8.246211251,edge,279.3080736,0,0.3,0,1,0.6,8,42
S22,651,32.06243908,edge,279.3080736,0,0.3,0,1,0.6,8,42
S23,608,54.23098745,edge,279.3080736,0,0.3,0,1,0.6,8,42
S24,531,76.89603371,center,279.3080736,0,0.3,0,1,0.6,8,42
S25,540,87.09190548,center,279.3080736,0,0.3,0,1,0.6,8,42
S26,556,66.49060084,edge,279.3080736,0,0.3,0,1,0.6,8,42
S27,553,43.32435804,edge,279.3080736,0,0.3,0,1,0.6,8,42
S28,617,20.02498439,edge,279.3080736,0,0.3,0,1,0.6,8,42
S29,672,23.85372088,edge,279.3080736,0,0.3,0,1,0.6,8,42
S30,610,45.18849411,edge,279.3080736,0,0.3,0,1,0.6,8,42
S31,586,60.37383539,edge,279.3080736,0,0.3,0,1,0.6,8,42
S32,556,65.03076195,edge,279.3080736,0,0.3,0,1,0.6,8,42
S33,562,55.1724569,edge,279.3080736,0,0.3,0,1,0.6,8,42
S34,582,36.23534186,edge,279.3080736,0,0.3,0,1,0.6,8,42
S35,676,15,edge,279.3080736,0,0.3,0,1,0.6,8,42
S36,741,12.52996409,edge,279.3080736,0,0.3,0,1,0.6,8,42
S37,663,28.60069929,edge,279.3080736,0,0.3,0,1,0.6,8,42
S38,598,37.94733192,edge,279.3080736,0,0.3,0,1,0.6,8,42
S39,550,41.0487515,edge,279.3080736,0,0.3,0,1,0.6,8,42
S40,590,33.95585369,edge,279.3080736,0,0.3,0,1,0.6,8,42
S41,654,21.26029163,edge,279.3080736,0,0.3,0,1,0.6,8,42
S42,755,4.242640687,edge,279.3080736,0,0.3,0,1,0.6,8,42
S43,749,6.708203932,edge,279.3080736,0,0.3,0,1,0.6,8,42
S44,622,15.29705854,edge,279.3080736,0,0.3,0,1,0.6,8,42
S45,607,17.11724277,edge,279.3080736,0,0.3,0,1,0.6,8,42
S46,631,12.04159458,edge,279.3080736,0,0.3,0,1,0.6,8,42
S47,737,3,edge,279.3080736,0,0.3,0,1,0.6,8,42
S1,686,5,edge,281.4320522,0,0.3,0,1,0.6,8,43
S2,665,5,edge,281.4320522,0,0.3,0,1,0.6,8,43
S3,567,16.4924225,edge,281.4320522,0,0.3,0,1,0.6,8,43
S4,557,25,edge,281.4320522,0,0.3,0,1,0.6,8,43
S5,618,28.44292531,edge,281.4320522,0,0.3,0,1,0.6,8,43
S6,625,20.24845673,edge,281.4320522,0,0.3,0,1,0.6,8,43
S7,700,9.848857802,edge,281.4320522,0,0.3,0,1,0.6,8,43
S8,641,16.64331698,edge,281.4320522,0,0.3,0,1,0.6,8,43
S9,559,37.64306045,edge,281.4320522,0,0.3,0,1,0.6,8,43
S10,542,47.41307836,edge,281.4320522,0,0.3,0,1,0.6,8,43
S11,549,51.42956348,edge,281.4320522,0,0.3,0,1,0.6,8,43
S12,554,43.27817002,edge,281.4320522,0,0.3,0,1,0.6,8,43
S13,609,28.42534081,edge,281.4320522,0,0.3,0,1,0.6,8,43
S14,643,9.899494937,edge,281.4320522,0,0.3,0,1,0.6,8,43
S15,585,26.92582404,edge,281.4320522,0,0.3,0,1,0.6,8,43
S16,530,48.37354649,edge,281.4320522,0,0.3,0,1,0.6,8,43
S17,512,69.57010852,edge,281.4320522,0,0.3,0,1,0.6,8,43
S18,517,73.68174808,center,281.4320522,0,0.3,0,1,0.6,8,43
S19,522,62.28964601,edge,281.4320522,0,0.3,0,1,0.6,8,43
S20,564,40.24922359,edge,281.4320522,0,0.3,0,1,0.6,8,43
S21,642,17.02938637,edge,281.4320522,0,0.3,0,1,0.6,8,43
S22,707,7.810249676,edge,281.4320522,0,0.3,0,1,0.6,8,43
S23,577,30.41381265,edge,281.4320522,0,0.3,0,1,0.6,8,43
S24,513,54.23098745,edge,281.4320522,0,0.3,0,1,0.6,8,43
S25,562,76.47875522,center,281.4320522,0,0.3,0,1,0.6,8,43
S26,519,88.00568163,center,281.4320522,0,0.3,0,1,0.6,8,43
S27,542,67.53517602,edge,281.4320522,0,0.3,0,1,0.6,8,43
S28,559,45.39823785,edge,281.4320522,0,0.3,0,1,0.6,8,43
S29,568,21.84032967,edge,281.4320522,0,0.3,0,1,0.6,8,43
S30,600,22.82542442,edge,281.4320522,0,0.3,0,1,0.6,8,43
S31,530,44.59820624,edge,281.4320522,0,0.3,0,1,0.6,8,43
S32,541,59.94163828,edge,281.4320522,0,0.3,0,1,0.6,8,43
S33,528,65.19202405,edge,281.4320522,0,0.3,0,1,0.6,8,43
S34,518,54.70831747,edge,281.4320522,0,0.3,0,1,0.6,8,43
S35,574,36.67424164,edge,281.4320522,0,0.3,0,1,0.6,8,43
S36,611,13.89244399,edge,281.4320522,0,0.3,0,1,0.6,8,43
S37,632,10.81665383,edge,281.4320522,0,0.3,0,1,0.6,8,43
S38,638,27.45906044,edge,281.4320522,0,0.3,0,1,0.6,8,43
S39,568,37.64306045,edge,281.4320522,0,0.3,0,1,0.6,8,43
S40,543,41.97618372,edge,281.4320522,0,0.3,0,1,0.6,8,43
S41,551,34.92849839,edge,281.4320522,0,0.3,0,1,0.6,8,43
S42,593,22.02271555,edge,281.4320522,0,0.3,0,1,0.6,8,43
S43,739,5,edge,281.4320522,0,0.3,0,1,0.6,8,43
S44,700,6.403124237,edge,281.4320522,0,0.3,0,1,0.6,8,43
S45,685,14.86606875,edge,281.4320522,0,0.3,0,1,0.6,8,43
S46,670,18.02775638,edge,281.4320522,0,0.3,0,1,0.6,8,43
S47,620,13,edge,281.4320522,0,0.3,0,1,0.6,8,43
S1,597,5.385164807,edge,280.0142853,0,0.3,0,1,0.6,8,44
S2,637,16.15549442,edge,280.0142853,0,0.3,0,1,0.6,8,44
S3,562,25.05992817,edge,280.0142853,0,0.3,0,1,0.6,8,44
S4,563,29.06888371,edge,280.0142853,0,0.3,0,1,0.6,8,44
S5,563,21.54065923,edge,280.0142853,0,0.3,0,1,0.6,8,44
S6,598,12.64911064,edge,280.0142853,0,0.3,0,1,0.6,8,44
S7,645,18.35755975,edge,280.0142853,0,0.3,0,1,0.6,8,44
S8,572,37.80211634,edge,280.0142853,0,0.3,0,1,0.6,8,44
S9,514,47.5394573,edge,280.0142853,0,0.3,0,1,0.6,8,44
S10,456,53.03772242,edge,280.0142853,0,0.3,0,1,0.6,8,44
S11,522,44.65422712,edge,280.0142853,0,0.3,0,1,0.6,8,44
S12,578,28.8444102,edge,280.0142853,0,0.3,0,1,0.6,8,44
S13,642,9.848857802,edge,280.0142853,0,0.3,0,1,0.6,8,44
S14,572,27.31300057,edge,280.0142853,0,0.3,0,1,0.6,8,44
S15,523,50.21951812,edge,280.0142853,0,0.3,0,1,0.6,8,44
S16,479,69.7782201,edge,280.0142853,0,0.3,0,1,0.6,8,44
S17,476,75.15317691,center,280.0142853,0,0.3,0,1,0.6,8,44
S18,488,62.48199741,edge,280.0142853,0,0.3,0,1,0.6,8,44
S19,494,39.84971769,edge,280.0142853,0,0.3,0,1,0.6,8,44
S20,547,18.43908891,edge,280.0142853,0,0.3,0,1,0.6,8,44
S21,710,8.544003745,edge,280.0142853,0,0.3,0,1,0.6,8,44
S22,624,30.6757233,edge,280.0142853,0,0.3,0,1,0.6,8,44
S23,512,53.16013544,edge,280.0142853,0,0.3,0,1,0.6,8,44
S24,486,76.32168761,center,280.0142853,0,0.3,0,1,0.6,8,44
S25,474,87.66413178,center,280.0142853,0,0.3,0,1,0.6,8,44
S26,495,66.70832032,edge,280.0142853,0,0.3,0,1,0.6,8,44
S27,524,44.38468204,edge,280.0142853,0,0.3,0,1,0.6,8,44
S28,599,21,edge,280.0142853,0,0.3,0,1,0.6,8,44
S29,635,23.08679276,edge,280.0142853,0,0.3,0,1,0.6,8,44
S30,515,46.14108798,edge,280.0142853,0,0.3,0,1,0.6,8,44
S31,498,60.00833275,edge,280.0142853,0,0.3,0,1,0.6,8,44
S32,518,65.62011887,edge,280.0142853,0,0.3,0,1,0.6,8,44
S33,552,56.30275304,edge,280.0142853,0,0.3,0,1,0.6,8,44
S34,549,36.23534186,edge,280.0142853,0,0.3,0,1,0.6,8,44
S35,600,13.34166406,edge,280.0142853,0,0.3,0,1,0.6,8,44
S36,700,13.41640786,edge,280.0142853,0,0.3,0,1,0.6,8,44
S37,577,28.65309756,edge,280.0142853,0,0.3,0,1,0.6,8,44
S38,552,37.10795063,edge,280.0142853,0,0.3,0,1,0.6,8,44
S39,531,41.97618372,edge,280.0142853,0,0.3,0,1,0.6,8,44
S40,537,34.0147027,edge,280.0142853,0,0.3,0,1,0.6,8,44
S41,593,23.02172887,edge,280.0142853,0,0.3,0,1,0.6,8,44
S42,674,5.099019514,edge,280.0142853,0,0.3,0,1,0.6,8,44
S43,656,7,edge,280.0142853,0,0.3,0,1,0.6,8,44
S44,596,15,edge,280.0142853,0,0.3,0,1,0.6,8,44
S45,627,18.02775638,edge,280.0142853,0,0.3,0,1,0.6,8,44
S46,631,12.20655562,edge,280.0142853,0,0.3,0,1,0.6,8,44
S1,640,4.472135955,edge,281.4320522,0,0.3,0,1,0.6,8,45
S2,602,14.76482306,edge,281.4320522,0,0.3,0,1,0.6,8,45
S3,552,24.18677324,edge,281.4320522,0,0.3,0,1,0.6,8,45
S4,548,28.0713377,edge,281.4320522,0,0.3,0,1,0.6,8,45
S5,572,22.13594362,edge,281.4320522,0,0.3,0,1,0.6,8,45
S6,629,11.40175425,edge,281.4320522,0,0.3,0,1,0.6,8,45
S7,603,16.64331698,edge,281.4320522,0,0.3,0,1,0.6,8,45
S8,552,36.76955262,edge,281.4320522,0,0.3,0,1,0.6,8,45
S9,502,46.57252409,edge,281.4320522,0,0.3,0,1,0.6,8,45
S10,546,52.03844733,edge,281.4320522,0,0.3,0,1,0.6,8,45
S11,537,43.65775991,edge,281.4320522,0,0.3,0,1,0.6,8,45
S12,597,30.8058436,edge,281.4320522,0,0.3,0,1,0.6,8,45
S13,723,10.44030651,edge,281.4320522,0,0.3,0,1,0.6,8,45
S14,606,26,edge,281.4320522,0,0.3,0,1,0.6,8,45
S15,550,46.95742753,edge,281.4320522,0,0.3,0,1,0.6,8,45
S16,559,68.42514158,edge,281.4320522,0,0.3,0,1,0.6,8,45
S17,567,75.43208866,center,281.4320522,0,0.3,0,1,0.6,8,45
S18,527,63.81222453,edge,281.4320522,0,0.3,0,1,0.6,8,45
S19,588,41.78516483,edge,281.4320522,0,0.3,0,1,0.6,8,45
S20,666,19.6977156,edge,281.4320522,0,0.3,0,1,0.6,8,45
S21,729,8.485281374,edge,281.4320522,0,0.3,0,1,0.6,8,45
S22,650,29.41088234,edge,281.4320522,0,0.3,0,1,0.6,8,45
S23,571,52.77309921,edge,281.4320522,0,0.3,0,1,0.6,8,45
S24,558,75.6439026,center,281.4320522,0,0.3,0,1,0.6,8,45
S25,535,89.88882022,center,281.4320522,0,0.3,0,1,0.6,8,45
S26,553,69.26037828,edge,281.4320522,0,0.3,0,1,0.6,8,45
S27,620,46.57252409,edge,281.4320522,0,0.3,0,1,0.6,8,45
S28,653,24.16609195,edge,281.4320522,0,0.3,0,1,0.6,8,45
S29,642,22.13594362,edge,281.4320522,0,0.3,0,1,0.6,8,45
S30,582,43.8634244,edge,281.4320522,0,0.3,0,1,0.6,8,45
S31,589,60.80296045,edge,281.4320522,0,0.3,0,1,0.6,8,45
S32,543,66.12110102,edge,281.4320522,0,0.3,0,1,0.6,8,45
S33,558,57.69748695,edge,281.4320522,0,0.3,0,1,0.6,8,45
S34,583,38.07886553,edge,281.4320522,0,0.3,0,1,0.6,8,45
S35,667,17,edge,281.4320522,0,0.3,0,1,0.6,8,45
S36,722,13.34166406,edge,281.4320522,0,0.3,0,1,0.6,8,45
S37,598,27.73084925,edge,281.4320522,0,0.3,0,1,0.6,8,45
S38,550,38.91015292,edge,281.4320522,0,0.3,0,1,0.6,8,45
S39,561,42.19004622,edge,281.4320522,0,0.3,0,1,0.6,8,45
S40,631,36.35931793,edge,281.4320522,0,0.3,0,1,0.6,8,45
S41,613,25.45584412,edge,281.4320522,0,0.3,0,1,0.6,8,45
S42,688,5.656854249,edge,281.4320522,0,0.3,0,1,0.6,8,45
S43,611,9.219544457,edge,281.4320522,0,0.3,0,1,0.6,8,45
S44,593,16,edge,281.4320522,0,0.3,0,1,0.6,8,45
S45,610,18.43908891,edge,281.4320522,0,0.3,0,1,0.6,8,45
S46,661,14.4222051,edge,281.4320522,0,0.3,0,1,0.6,8,45
S47,735,4.123105626,edge,281.4320522,0,0.3,0,1,0.6,8,45
S1,706,4.472135955,edge,278.6000718,0,0.3,0,1,0.6,8,46
S2,731,15,edge,278.6000718,0,0.3,0,1,0.6,8,46
S3,722,25.55386468,edge,278.6000718,0,0.3,0,1,0.6,8,46
S4,636,27.20294102,edge,278.6000718,0,0.3,0,1,0.6,8,46
S5,613,20.80865205,edge,278.6000718,0,0.3,0,1,0.6,8,46
S6,632,12.52996409,edge,278.6000718,0,0.3,0,1,0.6,8,46
S7,661,16.15549442,edge,278.6000718,0,0.3,0,1,0.6,8,46
S8,649,35.35533906,edge,278.6000718,0,0.3,0,1,0.6,8,46
S9,606,46.61544808,edge,278.6000718,0,0.3,0,1,0.6,8,46
S10,530,50.6359556,edge,278.6000718,0,0.3,0,1,0.6,8,46
